start_time,end_time,start_time_iso,end_time_iso,amount_value,amount_currency,line_item,project_id,organization_id,organization_name
1738886400,1738972800,2025-02-07T00:00:00+00:00,2025-02-08T00:00:00+00:00,,,,,,
1738972800,1739059200,2025-02-08T00:00:00+00:00,2025-02-09T00:00:00+00:00,,,,,,
1739059200,1739145600,2025-02-09T00:00:00+00:00,2025-02-10T00:00:00+00:00,,,,,,
1739145600,1739232000,2025-02-10T00:00:00+00:00,2025-02-11T00:00:00+00:00,2.0364629800000005,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1739232000,1739318400,2025-02-11T00:00:00+00:00,2025-02-12T00:00:00+00:00,6.18730499,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1739318400,1739404800,2025-02-12T00:00:00+00:00,2025-02-13T00:00:00+00:00,1.82414471,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1739404800,1739491200,2025-02-13T00:00:00+00:00,2025-02-14T00:00:00+00:00,20.814562839999997,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1739491200,1739577600,2025-02-14T00:00:00+00:00,2025-02-15T00:00:00+00:00,17.68556324,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1739577600,1739664000,2025-02-15T00:00:00+00:00,2025-02-16T00:00:00+00:00,0.44135608,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1739664000,1739750400,2025-02-16T00:00:00+00:00,2025-02-17T00:00:00+00:00,0.32192508000000003,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1739750400,1739836800,2025-02-17T00:00:00+00:00,2025-02-18T00:00:00+00:00,11.70285976,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1739836800,1739923200,2025-02-18T00:00:00+00:00,2025-02-19T00:00:00+00:00,15.237134939999999,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1739923200,1740009600,2025-02-19T00:00:00+00:00,2025-02-20T00:00:00+00:00,9.33920802,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1740009600,1740096000,2025-02-20T00:00:00+00:00,2025-02-21T00:00:00+00:00,6.59693118,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1740096000,1740182400,2025-02-21T00:00:00+00:00,2025-02-22T00:00:00+00:00,7.95933212,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1740182400,1740268800,2025-02-22T00:00:00+00:00,2025-02-23T00:00:00+00:00,,,,,,
1740268800,1740355200,2025-02-23T00:00:00+00:00,2025-02-24T00:00:00+00:00,0.38677682,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1740355200,1740441600,2025-02-24T00:00:00+00:00,2025-02-25T00:00:00+00:00,13.6092788,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1740441600,1740528000,2025-02-25T00:00:00+00:00,2025-02-26T00:00:00+00:00,20.08845587,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1740528000,1740614400,2025-02-26T00:00:00+00:00,2025-02-27T00:00:00+00:00,11.9033538,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1740614400,1740700800,2025-02-27T00:00:00+00:00,2025-02-28T00:00:00+00:00,14.00270289,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1740700800,1740787200,2025-02-28T00:00:00+00:00,2025-03-01T00:00:00+00:00,2.26703915,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1740787200,1740873600,2025-03-01T00:00:00+00:00,2025-03-02T00:00:00+00:00,0.7031999999999999,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1740873600,1740960000,2025-03-02T00:00:00+00:00,2025-03-03T00:00:00+00:00,,,,,,
1740960000,1741046400,2025-03-03T00:00:00+00:00,2025-03-04T00:00:00+00:00,1.6714179999999998,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
