start_time,end_time,start_time_iso,end_time_iso,project_id,num_model_requests,user_id,api_key_id,model,input_tokens
1754438400,1754524800,2025-08-06T00:00:00+00:00,2025-08-07T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,3855.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,980072.0
1754524800,1754611200,2025-08-07T00:00:00+00:00,2025-08-08T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,1228.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,818215.0
1754611200,1754697600,2025-08-08T00:00:00+00:00,2025-08-09T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,3696.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,2409170.0
1754697600,1754784000,2025-08-09T00:00:00+00:00,2025-08-10T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,1436.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,1008996.0
1754784000,1754870400,2025-08-10T00:00:00+00:00,2025-08-11T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,159.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,73705.0
1754870400,1754956800,2025-08-11T00:00:00+00:00,2025-08-12T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,3778.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,2035517.0
1754956800,1755043200,2025-08-12T00:00:00+00:00,2025-08-13T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,459.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,205446.0
1755043200,1755129600,2025-08-13T00:00:00+00:00,2025-08-14T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,201.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,54872.0
1755129600,1755216000,2025-08-14T00:00:00+00:00,2025-08-15T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,450.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,171251.0
1755216000,1755302400,2025-08-15T00:00:00+00:00,2025-08-16T00:00:00+00:00,,,,,,
1755302400,1755388800,2025-08-16T00:00:00+00:00,2025-08-17T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,126.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,33344.0
1755388800,1755475200,2025-08-17T00:00:00+00:00,2025-08-18T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,96.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,32258.0
1755475200,1755561600,2025-08-18T00:00:00+00:00,2025-08-19T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,594.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,320776.0
1755561600,1755648000,2025-08-19T00:00:00+00:00,2025-08-20T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,320.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,176878.0
1755648000,1755734400,2025-08-20T00:00:00+00:00,2025-08-21T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,499.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,233800.0
1755734400,1755820800,2025-08-21T00:00:00+00:00,2025-08-22T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,86.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,40524.0
1755820800,1755907200,2025-08-22T00:00:00+00:00,2025-08-23T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,2254.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,1520535.0
1755907200,1755993600,2025-08-23T00:00:00+00:00,2025-08-24T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,39.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,20884.0
