start_time,end_time,start_time_iso,end_time_iso,project_id,num_model_requests,user_id,api_key_id,model,input_tokens
1746403200,1746489600,2025-05-05T00:00:00+00:00,2025-05-06T00:00:00+00:00,,,,,,
1746489600,1746576000,2025-05-06T00:00:00+00:00,2025-05-07T00:00:00+00:00,,,,,,
1746576000,1746662400,2025-05-07T00:00:00+00:00,2025-05-08T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,382.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,113348.0
1746662400,1746748800,2025-05-08T00:00:00+00:00,2025-05-09T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,300.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,57932.0
1746748800,1746835200,2025-05-09T00:00:00+00:00,2025-05-10T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,15977.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,11066855.0
1746835200,1746921600,2025-05-10T00:00:00+00:00,2025-05-11T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,29.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,818.0
1746921600,1747008000,2025-05-11T00:00:00+00:00,2025-05-12T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,5236.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,3703589.0
1747008000,1747094400,2025-05-12T00:00:00+00:00,2025-05-13T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,10742.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,8099513.0
1747094400,1747180800,2025-05-13T00:00:00+00:00,2025-05-14T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,6983.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,4408850.0
1747180800,1747267200,2025-05-14T00:00:00+00:00,2025-05-15T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,587.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,233489.0
1747267200,1747353600,2025-05-15T00:00:00+00:00,2025-05-16T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,247.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,66210.0
