start_time,end_time,start_time_iso,end_time_iso,amount_value,amount_currency,line_item,project_id,organization_id,organization_name
1754438400,1754524800,2025-08-06T00:00:00+00:00,2025-08-07T00:00:00+00:00,9.01707494,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1754524800,1754611200,2025-08-07T00:00:00+00:00,2025-08-08T00:00:00+00:00,7.5111878,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1754611200,1754697600,2025-08-08T00:00:00+00:00,2025-08-09T00:00:00+00:00,19.331007649999997,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1754697600,1754784000,2025-08-09T00:00:00+00:00,2025-08-10T00:00:00+00:00,0.02017992,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1754784000,1754870400,2025-08-10T00:00:00+00:00,2025-08-11T00:00:00+00:00,0.0014741,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1754870400,1754956800,2025-08-11T00:00:00+00:00,2025-08-12T00:00:00+00:00,23.251717090000003,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1754956800,1755043200,2025-08-12T00:00:00+00:00,2025-08-13T00:00:00+00:00,12.881469920000002,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1755043200,1755129600,2025-08-13T00:00:00+00:00,2025-08-14T00:00:00+00:00,9.87398444,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1755129600,1755216000,2025-08-14T00:00:00+00:00,2025-08-15T00:00:00+00:00,8.91014302,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1755216000,1755302400,2025-08-15T00:00:00+00:00,2025-08-16T00:00:00+00:00,0.157492,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1755302400,1755388800,2025-08-16T00:00:00+00:00,2025-08-17T00:00:00+00:00,0.00066688,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1755388800,1755475200,2025-08-17T00:00:00+00:00,2025-08-18T00:00:00+00:00,0.0006451600000000001,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1755475200,1755561600,2025-08-18T00:00:00+00:00,2025-08-19T00:00:00+00:00,5.215647270000001,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1755561600,1755648000,2025-08-19T00:00:00+00:00,2025-08-20T00:00:00+00:00,7.14643031,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1755648000,1755734400,2025-08-20T00:00:00+00:00,2025-08-21T00:00:00+00:00,7.820740749999999,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1755734400,1755820800,2025-08-21T00:00:00+00:00,2025-08-22T00:00:00+00:00,6.320346230000001,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1755820800,1755907200,2025-08-22T00:00:00+00:00,2025-08-23T00:00:00+00:00,4.8761224499999996,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1755907200,1755993600,2025-08-23T00:00:00+00:00,2025-08-24T00:00:00+00:00,0.00041767999999999997,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1755993600,1756080000,2025-08-24T00:00:00+00:00,2025-08-25T00:00:00+00:00,,,,,,
1756080000,1756166400,2025-08-25T00:00:00+00:00,2025-08-26T00:00:00+00:00,9.15349269,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1756166400,1756252800,2025-08-26T00:00:00+00:00,2025-08-27T00:00:00+00:00,10.49035799,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1756252800,1756339200,2025-08-27T00:00:00+00:00,2025-08-28T00:00:00+00:00,11.89236327,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1756339200,1756425600,2025-08-28T00:00:00+00:00,2025-08-29T00:00:00+00:00,10.01882698,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1756425600,1756512000,2025-08-29T00:00:00+00:00,2025-08-30T00:00:00+00:00,2.7183351799999995,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1756512000,1756598400,2025-08-30T00:00:00+00:00,2025-08-31T00:00:00+00:00,0.0022708,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1756598400,1756684800,2025-08-31T00:00:00+00:00,2025-09-01T00:00:00+00:00,,,,,,
1756684800,1756771200,2025-09-01T00:00:00+00:00,2025-09-02T00:00:00+00:00,9.70100855,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1756771200,1756857600,2025-09-02T00:00:00+00:00,2025-09-03T00:00:00+00:00,13.23932236,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1756857600,1756944000,2025-09-03T00:00:00+00:00,2025-09-04T00:00:00+00:00,9.209397879999997,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1756944000,1757030400,2025-09-04T00:00:00+00:00,2025-09-05T00:00:00+00:00,6.27704566,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1757030400,1757116800,2025-09-05T00:00:00+00:00,2025-09-06T00:00:00+00:00,8.45653308,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
