start_time,end_time,start_time_iso,end_time_iso,amount_value,amount_currency,line_item,project_id,organization_id,organization_name
1757116800,1757203200,2025-09-06T00:00:00+00:00,2025-09-07T00:00:00+00:00,,,,,,
1757203200,1757289600,2025-09-07T00:00:00+00:00,2025-09-08T00:00:00+00:00,0.39638999999999996,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1757289600,1757376000,2025-09-08T00:00:00+00:00,2025-09-09T00:00:00+00:00,6.47289758,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1757376000,1757462400,2025-09-09T00:00:00+00:00,2025-09-10T00:00:00+00:00,9.77965413,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1757462400,1757548800,2025-09-10T00:00:00+00:00,2025-09-11T00:00:00+00:00,12.79589198,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1757548800,1757635200,2025-09-11T00:00:00+00:00,2025-09-12T00:00:00+00:00,5.912315169999999,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1757635200,1757721600,2025-09-12T00:00:00+00:00,2025-09-13T00:00:00+00:00,6.789164240000002,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1757721600,1757808000,2025-09-13T00:00:00+00:00,2025-09-14T00:00:00+00:00,0.0006790400000000001,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1757808000,1757894400,2025-09-14T00:00:00+00:00,2025-09-15T00:00:00+00:00,,,,,,
1757894400,1757980800,2025-09-15T00:00:00+00:00,2025-09-16T00:00:00+00:00,15.923152270000001,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1757980800,1758067200,2025-09-16T00:00:00+00:00,2025-09-17T00:00:00+00:00,15.38767094,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1758067200,1758153600,2025-09-17T00:00:00+00:00,2025-09-18T00:00:00+00:00,27.601551089999997,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1758153600,1758240000,2025-09-18T00:00:00+00:00,2025-09-19T00:00:00+00:00,9.854387260000001,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1758240000,1758326400,2025-09-19T00:00:00+00:00,2025-09-20T00:00:00+00:00,6.81223498,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1758326400,1758412800,2025-09-20T00:00:00+00:00,2025-09-21T00:00:00+00:00,,,,,,
1758412800,1758499200,2025-09-21T00:00:00+00:00,2025-09-22T00:00:00+00:00,,,,,,
1758499200,1758585600,2025-09-22T00:00:00+00:00,2025-09-23T00:00:00+00:00,9.564676700000001,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1758585600,1758672000,2025-09-23T00:00:00+00:00,2025-09-24T00:00:00+00:00,8.630980450000001,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1758672000,1758758400,2025-09-24T00:00:00+00:00,2025-09-25T00:00:00+00:00,6.478751709999999,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1758758400,1758844800,2025-09-25T00:00:00+00:00,2025-09-26T00:00:00+00:00,10.71600668,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1758844800,1758931200,2025-09-26T00:00:00+00:00,2025-09-27T00:00:00+00:00,1.6543084000000001,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1758931200,1759017600,2025-09-27T00:00:00+00:00,2025-09-28T00:00:00+00:00,0.08571142,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1759017600,1759104000,2025-09-28T00:00:00+00:00,2025-09-29T00:00:00+00:00,0.1421199,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1759104000,1759190400,2025-09-29T00:00:00+00:00,2025-09-30T00:00:00+00:00,6.85318933,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1759190400,1759276800,2025-09-30T00:00:00+00:00,2025-10-01T00:00:00+00:00,7.69419715,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1759276800,1759363200,2025-10-01T00:00:00+00:00,2025-10-02T00:00:00+00:00,5.1607513,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1759363200,1759449600,2025-10-02T00:00:00+00:00,2025-10-03T00:00:00+00:00,6.07605316,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1759449600,1759536000,2025-10-03T00:00:00+00:00,2025-10-04T00:00:00+00:00,,,,,,
1759536000,1759622400,2025-10-04T00:00:00+00:00,2025-10-05T00:00:00+00:00,,,,,,
1759622400,1759708800,2025-10-05T00:00:00+00:00,2025-10-06T00:00:00+00:00,0.00311932,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1759708800,1759795200,2025-10-06T00:00:00+00:00,2025-10-07T00:00:00+00:00,,,,,,
