start_time,end_time,start_time_iso,end_time_iso,amount_value,amount_currency,line_item,project_id,organization_id,organization_name
1743724800,1743811200,2025-04-04T00:00:00+00:00,2025-04-05T00:00:00+00:00,6.482317920000001,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1743811200,1743897600,2025-04-05T00:00:00+00:00,2025-04-06T00:00:00+00:00,1.252055,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1743897600,1743984000,2025-04-06T00:00:00+00:00,2025-04-07T00:00:00+00:00,0.04448392,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1743984000,1744070400,2025-04-07T00:00:00+00:00,2025-04-08T00:00:00+00:00,9.84022332,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1744070400,1744156800,2025-04-08T00:00:00+00:00,2025-04-09T00:00:00+00:00,12.294834000000002,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1744156800,1744243200,2025-04-09T00:00:00+00:00,2025-04-10T00:00:00+00:00,8.867952299999999,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1744243200,1744329600,2025-04-10T00:00:00+00:00,2025-04-11T00:00:00+00:00,5.6682595000000005,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1744329600,1744416000,2025-04-11T00:00:00+00:00,2025-04-12T00:00:00+00:00,3.2482639200000007,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1744416000,1744502400,2025-04-12T00:00:00+00:00,2025-04-13T00:00:00+00:00,,,,,,
1744502400,1744588800,2025-04-13T00:00:00+00:00,2025-04-14T00:00:00+00:00,5.2447725,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1744588800,1744675200,2025-04-14T00:00:00+00:00,2025-04-15T00:00:00+00:00,7.0353148,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1744675200,1744761600,2025-04-15T00:00:00+00:00,2025-04-16T00:00:00+00:00,3.54499122,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1744761600,1744848000,2025-04-16T00:00:00+00:00,2025-04-17T00:00:00+00:00,5.62438364,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1744848000,1744934400,2025-04-17T00:00:00+00:00,2025-04-18T00:00:00+00:00,6.908910200000001,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1744934400,1745020800,2025-04-18T00:00:00+00:00,2025-04-19T00:00:00+00:00,14.56250358,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1745020800,1745107200,2025-04-19T00:00:00+00:00,2025-04-20T00:00:00+00:00,0.8587600000000001,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1745107200,1745193600,2025-04-20T00:00:00+00:00,2025-04-21T00:00:00+00:00,0.139325,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1745193600,1745280000,2025-04-21T00:00:00+00:00,2025-04-22T00:00:00+00:00,11.996462300000001,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1745280000,1745366400,2025-04-22T00:00:00+00:00,2025-04-23T00:00:00+00:00,6.66778186,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1745366400,1745452800,2025-04-23T00:00:00+00:00,2025-04-24T00:00:00+00:00,7.621393999999998,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1745452800,1745539200,2025-04-24T00:00:00+00:00,2025-04-25T00:00:00+00:00,15.1039096,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1745539200,1745625600,2025-04-25T00:00:00+00:00,2025-04-26T00:00:00+00:00,7.285773419999999,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1745625600,1745712000,2025-04-26T00:00:00+00:00,2025-04-27T00:00:00+00:00,0.09885846000000001,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1745712000,1745798400,2025-04-27T00:00:00+00:00,2025-04-28T00:00:00+00:00,1.08182368,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1745798400,1745884800,2025-04-28T00:00:00+00:00,2025-04-29T00:00:00+00:00,22.23238704,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1745884800,1745971200,2025-04-29T00:00:00+00:00,2025-04-30T00:00:00+00:00,15.19520272,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1745971200,1746057600,2025-04-30T00:00:00+00:00,2025-05-01T00:00:00+00:00,5.686296700000001,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1746057600,1746144000,2025-05-01T00:00:00+00:00,2025-05-02T00:00:00+00:00,0.042504999999999994,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1746144000,1746230400,2025-05-02T00:00:00+00:00,2025-05-03T00:00:00+00:00,0.13615024,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1746230400,1746316800,2025-05-03T00:00:00+00:00,2025-05-04T00:00:00+00:00,1.76786574,usd,,,org-DCh6mXCaHVgHhiNaJzFCzDcM,BCAVE
1746316800,1746403200,2025-05-04T00:00:00+00:00,2025-05-05T00:00:00+00:00,,,,,,
