start_time,end_time,start_time_iso,end_time_iso,project_id,num_model_requests,user_id,api_key_id,model,batch,service_tier,input_tokens,output_tokens,input_cached_tokens,input_uncached_tokens,input_text_tokens,output_text_tokens,input_cached_text_tokens,input_audio_tokens,input_cached_audio_tokens,output_audio_tokens,input_image_tokens,input_cached_image_tokens,output_image_tokens
1759795200,1759881600,2025-10-07T00:00:00+00:00,2025-10-08T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,79.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_hJqZHx8lZzplhoPb,gpt-4.1-2025-04-14,False,incentivized-tier,502990.0,22674.0,153472.0,349518.0,349518.0,22674.0,153472.0,0.0,0.0,0.0,0.0,0.0,0.0
1759881600,1759968000,2025-10-08T00:00:00+00:00,2025-10-09T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,79.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_hJqZHx8lZzplhoPb,gpt-4.1-2025-04-14,False,incentivized-tier,563557.0,18201.0,205312.0,358245.0,358245.0,18201.0,205312.0,0.0,0.0,0.0,0.0,0.0,0.0
1759968000,1760054400,2025-10-09T00:00:00+00:00,2025-10-10T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,1.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-image-1-2025-04-23,False,default,121.0,1056.0,0.0,121.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0
1759968000,1760054400,2025-10-09T00:00:00+00:00,2025-10-10T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,84.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_hJqZHx8lZzplhoPb,gpt-4.1-2025-04-14,False,incentivized-tier,398691.0,16679.0,184960.0,213731.0,213731.0,16679.0,184960.0,0.0,0.0,0.0,0.0,0.0,0.0
1760054400,1760140800,2025-10-10T00:00:00+00:00,2025-10-11T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,538.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_hJqZHx8lZzplhoPb,gpt-4.1-2025-04-14,False,default,3592887.0,148747.0,1726720.0,1866167.0,1866167.0,148747.0,1726720.0,0.0,0.0,0.0,0.0,0.0,0.0
1760054400,1760140800,2025-10-10T00:00:00+00:00,2025-10-11T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,28.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_hJqZHx8lZzplhoPb,gpt-5-2025-08-07,False,default,132097.0,37541.0,63360.0,68737.0,68737.0,37541.0,63360.0,0.0,0.0,0.0,0.0,0.0,0.0
1760054400,1760140800,2025-10-10T00:00:00+00:00,2025-10-11T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,140.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_hJqZHx8lZzplhoPb,gpt-4.1-2025-04-14,False,incentivized-tier,970395.0,43338.0,400640.0,569755.0,569755.0,43338.0,400640.0,0.0,0.0,0.0,0.0,0.0,0.0
1760054400,1760140800,2025-10-10T00:00:00+00:00,2025-10-11T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,19.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4.1-2025-04-14,False,default,14953.0,3008.0,0.0,14953.0,14953.0,3008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760054400,1760140800,2025-10-10T00:00:00+00:00,2025-10-11T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,11.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4.1-2025-04-14,False,incentivized-tier,3854.0,1176.0,0.0,3854.0,3854.0,1176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760140800,1760227200,2025-10-11T00:00:00+00:00,2025-10-12T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,93.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_hJqZHx8lZzplhoPb,gpt-4.1-2025-04-14,False,incentivized-tier,878646.0,43896.0,355712.0,522934.0,522934.0,43896.0,355712.0,0.0,0.0,0.0,0.0,0.0,0.0
